2017 NAICS Code	Establishment age code	Year	Number of firms	Number of establishments	Number of employees	Number of establishments born during the last 12 months	Number of establishments exited during the last 12 months	id	Rowguid
31-33	60	1991	15893	16810	621237	338	1954	0100000US	7284003F-55DD-37AE-13A2-B79ACBBA6136
31-33	70	1991	55990	60680	2228746	1078	5811	0100000US	F0FE2CF8-7CEA-537A-4A67-9E95A9626674
315240	80	1991	34097	36776	1457927	486	2900	0100000US	B3D11B37-8EED-856F-7872-8E04B1B9160C
316998	150	1991	103876	121636	9201605	742	7829	0100000US	DA0FE981-166C-26B0-1399-88290EBA6065
327320	1	1992	286929	333232	15893415	27866	32790	0100000US	850F6CA9-9847-6E9E-9431-871A4FCF3D5F
327320	10	1992	23043	23780	409965	23780	0	0100000US	5A06156A-844A-A5E3-27F2-8A3805604CA6
31-33	20	1992	19390	20304	418710	0	5526	0100000US	CF912297-36A4-63B5-90AE-2A7572E61A11
31-33	30	1992	18216	19161	460554	567	3734	0100000US	44BD4D50-0721-64BF-280C-3EA317ED5427
326291	40	1992	17454	18419	515877	488	2900	0100000US	F06D6DC8-434D-0800-12F5-47F748552001
31-33	50	1992	16265	17551	610261	387	2498	0100000US	72510F0F-82A0-752F-750B-D383D4B37DB4
331420	60	1992	14655	15451	491748	335	1929	0100000US	C9876026-A40F-4EC9-791D-08ABBA367D89
31-33	70	1992	55464	60228	2309444	1039	5945	0100000US	097A76DC-A316-7F8B-2E54-93B546141F40
31-33	80	1992	41379	44826	1859660	560	3541	0100000US	763CA9FF-1502-798B-9FA7-62F855F865B7
311211	150	1992	96800	113512	8817196	710	6717	0100000US	62DE68B0-9EA0-1341-0181-EACCCF01A49F
31-33	1	1993	289102	334916	15903383	30036	28765	0100000US	57569CFE-7D59-5A2E-05FD-450BCE57512D
31-33	10	1993	24750	25631	434536	25631	0	0100000US	CB5B5B66-A32F-95AA-05AE-EA48B047540C
321920	20	1993	18436	19135	434846	0	4762	0100000US	651802C4-8CD1-9A6B-A347-2E59B1B2882B
31-33	30	1993	16888	17725	405799	467	3102	0100000US	21649377-8C35-6AA9-90CB-6841A7543FB2
324121	40	1993	16356	17209	451866	493	2484	0100000US	2F0A14FA-79E1-0AE3-7FA6-DB8AF97D9F25
31-33	50	1993	15988	16864	505325	432	2060	0100000US	2A673524-900E-43D6-3D34-7356B02C24B4
311520	60	1993	14999	16173	592704	370	1832	0100000US	593F37E9-88F9-36A0-23E3-7D5A6FE56E47
31-33	70	1993	57190	62203	2338570	1178	5430	0100000US	6878E603-4FB4-334B-3EF1-D19208138597
315220	80	1993	39938	43064	1831404	612	2955	0100000US	23288B56-16B1-97FD-468A-85C90F115B1D
31-33	90	1993	7869	8359	390385	108	553	0100000US	357913A8-3903-6541-14BD-623CC7C40B0A
31-33	150	1993	92735	108553	8517948	745	5587	0100000US	0CCC7069-A119-73A6-3325-2997B40AA0D8
315240	1	1994	291221	337397	16076631	30364	28620	0100000US	B17D56F5-3F48-6652-A288-4F3358B948F9
316998	10	1994	25248	26237	451633	26237	0	0100000US	2D387DA5-0470-4CF7-5E47-BDDA26FFA583
327320	20	1994	19706	20496	439819	0	5141	0100000US	35C4EA92-28D7-8E57-22E3-98C47F4D39D3
327320	30	1994	16456	17077	479033	434	2986	0100000US	F1DB5545-3560-32AC-377C-0913748F465C
31-33	40	1994	15106	15861	378681	398	2224	0100000US	46393495-95FE-46C8-7CBD-392BDA8115E5
31-33	50	1994	14823	15594	436221	390	1984	0100000US	7AEE57F3-2803-019B-0ED6-6AEBE73E5282
326291	60	1994	14701	15505	492428	348	1684	0100000US	DAF9526A-09DF-8FCE-333E-806522479E7F
31-33	70	1994	59107	64777	2543842	1155	5543	0100000US	3FE579FF-1DBE-7F90-000D-84B5BD1875F2
331420	80	1994	38668	41789	1837717	503	2857	0100000US	8DF8D9B3-10D1-193A-248B-613C2E6D89D4
31-33	90	1994	14852	15734	711790	192	1028	0100000US	B3588A3B-36FC-8277-0AE1-A2EA77425D4E
31-33	150	1994	89124	104327	8305467	707	5173	0100000US	9A851E1D-1038-4B42-80B1-652D9A7F7768
311211	1	1995	293001	339281	16497873	30375	27315	0100000US	838734EC-1B88-604F-9EB8-07C2F28433E4
31-33	10	1995	25264	26296	439877	26296	0	0100000US	95C64013-8797-6FD0-87FE-DF20DF153152
31-33	20	1995	20286	21156	472525	0	4873	0100000US	24AC1431-6584-1794-000B-728FE93E6D3A
321920	30	1995	17014	17753	435729	500	3149	0100000US	FFE9BB93-05A7-6323-7F3F-2E6991814F85
31-33	40	1995	14761	15307	485160	402	2140	0100000US	960143ED-70C5-4F33-0EF1-978310E093C8
324121	50	1995	13703	14372	386968	316	1748	0100000US	279F633B-6E09-7713-3585-4CB47D6C80EC
31-33	60	1995	13674	14374	445652	329	1523	0100000US	4FEE987F-3840-5903-510F-827E4AA22A14
311520	70	1995	60391	66242	2659242	1164	5403	0100000US	528CE53A-053E-7A91-2F9C-F1C33CEF2F05
31-33	80	1995	38804	42017	1931353	541	2586	0100000US	C3DAEA67-06C6-65C5-3202-AD2FE0B10F70
315220	90	1995	20420	21803	1029411	241	1240	0100000US	5951A59A-536D-1B6F-91E2-91809F391E4B
31-33	150	1995	85435	99961	8211956	586	4653	0100000US	E4C161A0-4FC5-3BAC-7413-41E670AC46B6
31-33	1	1996	292240	338408	16134500	28635	28370	0100000US	02466E16-6945-111F-735E-B9A74D380ECC
315240	10	1996	23934	24848	382059	24848	0	0100000US	B95B9551-387C-1931-3BCA-0DFA959C3EA8
316998	20	1996	20104	20942	447957	0	5186	0100000US	2E6AAE2F-232B-700B-4E81-39EB96A394BC
327320	30	1996	17607	18350	455660	399	3269	0100000US	8620A2A9-6ECE-38FD-438F-6A0687C45D20
327320	40	1996	15119	15749	414590	394	2427	0100000US	7B8B716E-5AD4-32AA-7010-EA1E32842631
31-33	50	1996	13422	13914	446235	298	1724	0100000US	F102D68B-2364-99F9-0C73-22EC45F27EC4
31-33	60	1996	12646	13263	372998	286	1471	0100000US	782947BC-6025-6A95-2F72-BBB173BD2CF7
326291	70	1996	58027	63742	2488881	1118	5336	0100000US	507459F2-0F5E-6261-9859-122B3B4D1A29
31-33	80	1996	41111	44558	2004047	510	2901	0100000US	7A78C4E7-3FF3-7BFC-425D-4F4556BDA73E
331420	90	1996	25943	27894	1354117	267	1551	0100000US	A3C5B779-7252-0B5F-65CD-B5F3F07D9B69
31-33	150	1996	81211	95148	7767956	515	4505	0100000US	74713707-4461-588E-9184-D5FCB19F1618
31-33	1	1997	292545	337948	16361886	28275	29288	0100000US	AA4428CE-3E7D-9A6F-542B-E5E9E694609A
311211	10	1997	23580	24471	431707	24471	0	0100000US	F9074920-5116-82CB-1D71-75932A65A485
31-33	20	1997	19123	19886	398836	0	4959	0100000US	314F53BB-6D0A-24ED-0CA5-CFF463D70E9A
31-33	30	1997	17452	18182	446336	456	3223	0100000US	1587921C-069E-3294-8BCE-A8E18CD509B7
321920	40	1997	15702	16352	456106	400	2396	0100000US	AFF8F206-2313-3A7C-93D9-4D595D19745E
31-33	50	1997	13664	14229	409057	314	1837	0100000US	F59147F2-3E07-9894-8495-21F128A4325A
324121	60	1997	12424	12856	447220	251	1385	0100000US	528759DE-3609-66EA-96B4-74E57A0820FC
31-33	70	1997	55906	61054	2287663	1043	5592	0100000US	FDEE34AE-6D37-5BCA-92F8-2CBFA6F91258
311520	80	1997	41861	45471	2148732	496	3160	0100000US	55A7297F-8678-1D06-220B-F12251522D19
31-33	90	1997	32395	34992	1755454	344	2097	0100000US	76446F10-4D6D-6B25-634C-51EE52C98C25
315220	150	1997	77192	90455	7580775	500	4639	0100000US	28C2F95E-822D-60C6-8659-921E6CAA59E7
31-33	1	1998	294325	340671	16711134	27760	26525	0100000US	8C9CF56A-7446-996B-7CA7-F4CB3FE01C40
31-33	10	1998	22774	23948	458999	23948	0	0100000US	D1E474D0-9930-1D29-49DF-6C006A8B5AF7
315240	20	1998	19243	20090	463813	0	4359	0100000US	2C731BE9-49D6-55C3-19CC-1E0B627599B5
316998	30	1998	16687	17388	398192	413	2948	0100000US	B2E697B4-828B-78EA-9774-A811FE793A26
327320	40	1998	15602	16286	450756	358	2304	0100000US	BFA5E632-1C2F-02AB-12D3-0DDCF956277B
327320	50	1998	14290	14906	452751	310	1810	0100000US	E1819C06-5A6F-8433-0C44-1C0593369386
31-33	60	1998	12596	13117	394782	256	1370	0100000US	CE0C02A0-6112-4211-7AC5-5CE0151449D8
31-33	70	1998	54594	59303	2264906	1024	4863	0100000US	CF8228F7-476A-8203-7201-B9ECE8857C32
326291	80	1998	43257	47181	2223636	595	2884	0100000US	464584CF-6EB5-A2CA-284F-96A3B3CF6F91
31-33	90	1998	31631	34071	1768555	324	1772	0100000US	EA4A26D8-9AA0-4AB1-84F0-FE6A619B0012
331420	100	1998	6327	6679	369790	64	354	0100000US	9D585434-1592-94B0-245A-D9CE241F43BC
31-33	150	1998	74839	87702	7464954	468	3861	0100000US	43679E08-3012-5888-7909-429BC2C59E85
31-33	1	1999	290178	337124	16460120	24731	28067	0100000US	B65930D1-3BEA-5448-99C0-EACA7F64A029
311211	10	1999	19598	20766	407680	20766	0	0100000US	9D2BC08A-4E72-167A-02F0-EBF6195F5F7C
31-33	20	1999	18444	19506	465303	0	4500	0100000US	B8240307-049A-7C83-3BA6-676B0E4C338C
31-33	30	1999	16714	17516	433991	507	3053	0100000US	CFA6452D-3567-7282-675F-57AD1BA71D71
321920	40	1999	14864	15506	384143	415	2310	0100000US	1144BF5F-365D-3F54-9076-626EAE81706B
31-33	50	1999	14095	14704	431983	325	1899	0100000US	66AE8622-73AF-8A2F-2988-048CA3210179
324121	60	1999	13032	13633	437457	318	1580	0100000US	6ACA4381-5B37-1D81-4E81-90DD0B5B1E09
31-33	70	1999	52634	56667	2049107	979	4994	0100000US	2CD75C9F-6243-702F-1F10-C10E000F9759
311520	80	1999	44640	49104	2341901	596	3201	0100000US	CFC8E978-64E0-5BB9-9687-408053252890
31-33	90	1999	30663	33166	1682241	280	1877	0100000US	07F92B3F-06FB-22CA-A292-CA0F5CCDA370
315220	100	1999	11833	12516	668519	118	705	0100000US	99E978EE-3B85-A12B-A035-8BE8FED39046
31-33	150	1999	71638	84040	7157795	427	3948	0100000US	8B64E94A-9D37-5648-2584-26E4E0245C5F
31-33	1	2000	285603	332845	16373179	24169	27782	0100000US	68AB0E7B-65C1-2DEE-3112-2021A5BE0F00
315240	10	2000	19008	20305	441954	20305	0	0100000US	E5A9EE28-6C45-5803-4DEC-287EFFBA0DA5
316998	20	2000	15737	16777	414403	0	3893	0100000US	B13F1667-9215-028A-9196-4CE961645F59
327320	30	2000	16137	17094	461866	478	2889	0100000US	2F101BE6-6838-6B9E-15DB-4C0D04285B5E
327320	40	2000	14921	15632	431198	446	2288	0100000US	BE883348-1472-9492-2EBF-868C490794D1
31-33	50	2000	13412	14019	369044	322	1755	0100000US	C8691FA2-1878-4685-6B24-3F83784503B3
31-33	60	2000	12760	13318	411083	268	1622	0100000US	70C098D7-6F61-413E-5556-35280169424C
326291	70	2000	51053	54921	1958603	951	5019	0100000US	5BD652E3-8F84-27FC-38D7-2ACFC22B1BA7
31-33	80	2000	45341	49903	2378020	557	3466	0100000US	0770465D-88FF-3BC6-82EC-F011E5EC4D89
331420	90	2000	30523	33156	1700668	310	1971	0100000US	C508FFE5-670C-20FC-6016-64F5895D43A4
31-33	100	2000	16230	17344	927670	133	997	0100000US	9F48E886-644E-1A71-5719-966704B97B48
31-33	150	2000	68468	80376	6878670	399	3882	0100000US	11665EA2-8817-7024-8D38-8633D3E850D7
311211	1	2001	284859	332190	15901839	24042	27784	0100000US	99B54056-2AA8-7880-6D8C-4B806D8901A9
31-33	10	2001	18477	19813	389104	19813	0	0100000US	165E54C4-A412-A40A-1453-B63A787D85A0
31-33	20	2001	15739	16940	441397	0	3916	0100000US	ACA8B638-4814-4C08-09B6-178FC84950FF
321920	30	2001	14059	15052	401004	432	2422	0100000US	C6D08AF9-6A2B-4650-A2DD-D8CF79197A6A
31-33	40	2001	14619	15482	449083	439	2208	0100000US	FBF332C6-5D72-0DA5-1982-B021251384C8
324121	50	2001	13704	14374	410842	392	1822	0100000US	4346EB6A-918A-4340-76D9-449F64C37EA1
31-33	60	2001	12425	12984	341737	323	1559	0100000US	4D44E992-9498-1F74-708F-3C56962D3E17
311520	70	2001	50661	54321	1870590	1128	5226	0100000US	3CBEFED2-2C5D-3CA5-69A8-FDD681AA7AF9
31-33	80	2001	44038	48380	2197082	595	3421	0100000US	E7CE06D9-5C19-8FD6-4B64-ED504CF718EE
315220	90	2001	32538	35356	1747347	341	2081	0100000US	593F5D0D-2411-72E9-119D-E832CCB886CC
31-33	100	2001	20778	22371	1192378	164	1232	0100000US	CB2E8F22-2D99-9A5B-2ED8-78ABE6642645
31-33	150	2001	65825	77117	6461275	415	3897	0100000US	D52FF190-846E-8EDE-0C0C-C5CB86E93C30
315240	1	2002	282948	329782	14523927	24236	33051	0100000US	2FA6334F-5312-200E-82F1-B67FB3B260DB
316998	10	2002	18506	19593	396764	19593	0	0100000US	F396DBEE-37C2-79D7-8FFC-E95B3BDA15E1
327320	20	2002	14495	15608	343827	0	4266	0100000US	96B8EC75-5311-5151-7A2A-E585CA4104B3
327320	30	2002	13596	14647	386430	446	2775	0100000US	3482B2CA-5FDE-4355-531C-A82781155999
31-33	40	2002	12447	13307	340999	404	2163	0100000US	B8EB6B90-706D-1BC5-6066-20DAE6D6A1C3
31-33	50	2002	13150	13917	381854	394	1964	0100000US	FE072748-83E7-81BF-233F-6672EC887C6F
326291	60	2002	12695	13264	368150	348	1918	0100000US	A62BE0A1-19D7-7375-7EA6-CAEBDB7E0F9F
31-33	70	2002	50638	54238	1684546	1188	6147	0100000US	524EC2E7-4271-6D2A-3114-9E9AFDCA202F
331420	80	2002	42712	46718	1828909	650	4024	0100000US	9AFE6607-657E-582A-13E0-C39C49C61143
31-33	90	2002	33498	36377	1660420	434	2808	0100000US	81E10F48-702D-6863-7B85-913B73C00363
31-33	100	2002	26254	28386	1395968	292	2067	0100000US	6ABFECB6-A3D2-8B0A-99DC-25C70F637EEB
311211	150	2002	63149	73727	5736060	487	4919	0100000US	E1DD0EC3-7B7B-38E1-317B-D9C4F4749CB0
31-33	1	2003	276616	322342	14048766	22060	28976	0100000US	429B309A-3AD8-4F85-013F-95A2F965667B
31-33	10	2003	16612	17537	277940	17537	0	0100000US	AF2BDEDB-1287-6799-2162-4C42C4262663
321920	20	2003	14740	15701	372677	0	3800	0100000US	E5C0119E-138E-73AD-91DF-7C9C1F384725
31-33	30	2003	12553	13506	314059	415	2466	0100000US	C0CA5324-5DA1-21B3-1500-387D1CCF184F
324121	40	2003	11974	12906	348307	367	2048	0100000US	C7A76B0F-7730-1D16-2442-0EA68600A4A5
31-33	50	2003	11245	12005	322761	313	1630	0100000US	1414613D-73C6-25FD-8CA1-7D5C9F6A6261
311520	60	2003	11931	12636	358456	297	1579	0100000US	0BE1474A-7826-63F5-888C-3AF9A37D063C
31-33	70	2003	49965	53585	1594737	1152	5585	0100000US	F522EF69-12D4-1A5E-1F34-BE27881F1877
315220	80	2003	41147	44715	1742051	679	3421	0100000US	A0245643-23AF-903A-50C1-2FB078DD59ED
31-33	90	2003	34119	37104	1653661	456	2486	0100000US	05887568-1501-14FD-8AF9-5567DA367D12
31-33	100	2003	25224	27200	1324717	286	1672	0100000US	B9976790-14FA-A415-5B42-E0E80B7795D9
315240	110	2003	4965	5248	274876	55	324	0100000US	324AA7A3-6381-806F-41EB-CE6793DB9EBB
316998	150	2003	60199	70199	5464524	503	3965	0100000US	E7D968F7-93C4-0742-55D0-C078FE833F58
327320	1	2004	273530	318476	13722079	22185	26717	0100000US	00B951B7-4C0A-621C-0A60-AA9EF77A7B57
327320	10	2004	16964	17909	285166	17909	0	0100000US	7883D871-4E89-5F12-586A-5BAF702B4B56
31-33	20	2004	13566	14376	271996	0	3457	0100000US	DE63350B-71B5-77F9-4D56-19D239535C2D
31-33	30	2004	13016	13860	351669	379	2299	0100000US	52AD12D8-6F29-68D0-66B7-413793B723FC
326291	40	2004	11221	12083	301260	351	1794	0100000US	6EF6124A-118E-5202-6A16-E44A0D090F64
31-33	50	2004	10901	11749	332455	347	1547	0100000US	DB021636-3EE4-1969-4E9A-DA9D71B62731
331420	60	2004	10249	10948	310253	253	1355	0100000US	738019C6-3144-7148-03FD-D8FE6C7F6342
31-33	70	2004	49242	53056	1602936	1056	5151	0100000US	96A9F30B-0DE4-9394-7C1A-55F769A7672B
31-33	80	2004	39639	42659	1548672	629	3072	0100000US	0EBEBCEE-8643-67CA-27DD-04891BDE338F
311211	90	2004	35152	38506	1752357	480	2414	0100000US	E35EA37F-229A-69F4-5CEB-8E6A09E7A6BE
31-33	100	2004	24486	26428	1268841	233	1538	0100000US	F3DD4F2E-97B3-0651-9F6D-8106241E8F39
31-33	110	2004	9335	9858	504427	85	569	0100000US	41BCC5BC-7FBA-A37E-A0E8-647AA4EB4B61
321920	150	2004	57577	67044	5192047	463	3521	0100000US	6F5A47BB-656E-9F69-0199-3CA09206A1EE
31-33	1	2005	269305	313809	13650122	22137	25782	0100000US	0C741946-565D-6697-0106-AC13CE7018C2
324121	10	2005	16543	17533	257399	17533	0	0100000US	110051F5-92FC-1AC5-5DDF-EB41451B5B2E
31-33	20	2005	13598	14296	265750	0	3472	0100000US	7301B74F-9F18-62B9-3B52-F9C950BD814B
311520	30	2005	11768	12458	263421	390	2209	0100000US	CBF3514B-2508-772C-4653-2324BD8A4D2A
31-33	40	2005	11749	12481	346024	350	1692	0100000US	60484C6B-661A-4ECA-7933-BA7FA1C68817
315220	50	2005	10166	10972	298691	335	1348	0100000US	1C9F6652-09FF-647B-073A-D742DF6F4E55
31-33	60	2005	9917	10700	322508	301	1229	0100000US	8DD63878-113E-A0B8-231E-53B00B729C6E
31-33	70	2005	46858	50764	1553319	1136	4798	0100000US	A40BCFEE-2DA6-4523-92DF-0241E7C49518
315240	80	2005	38200	41007	1497684	688	3015	0100000US	7970132B-0ADB-6C1C-1990-70FB2E1255B8
316998	90	2005	35692	39132	1793681	498	2569	0100000US	6ABC860D-1DFA-12EE-9E94-406319F53C0C
327320	100	2005	24500	26511	1302006	300	1475	0100000US	61B02D71-0BAD-3825-03F0-ED414759693B
327320	110	2005	12958	13803	703746	126	779	0100000US	12D89034-63A0-4C8A-4FCE-67CB28C16A91
31-33	150	2005	55053	64152	5045893	480	3196	0100000US	336E61AD-46A8-807F-A1F5-B4EFEAE5A2D9
31-33	1	2006	268640	313572	13611611	25088	26083	0100000US	79755DB9-1A38-4916-5C62-899E7FFE77DC
326291	10	2006	19095	20468	302129	20468	0	0100000US	6726A8E6-5107-28D3-8D1A-6FD0254186D9
31-33	20	2006	13809	14605	261613	0	3263	0100000US	68EA7AC5-1BF9-4CCE-A5D9-1600BC1612C6
331420	30	2006	12194	12830	269017	434	2104	0100000US	06C80A55-9174-A22E-51F9-261CBE737852
31-33	40	2006	10674	11301	260315	305	1643	0100000US	4CE50E5B-9ADB-0418-19D6-068A721B9AFF
31-33	50	2006	10680	11360	336638	289	1434	0100000US	86BD8A6B-5A0F-A621-3B2D-76C7CA938FD8
311211	60	2006	9286	10009	293943	297	1253	0100000US	EE1A8F58-5F27-3893-56E8-A6D44773167A
31-33	70	2006	44303	48397	1540282	1149	4734	0100000US	E2AF8B77-3775-33F0-A2D3-FFA97C544606
31-33	80	2006	37344	40028	1471463	678	3176	0100000US	37E9E159-2162-9D01-1017-5117FF8D064B
321920	90	2006	34289	37625	1723802	534	2501	0100000US	35AC1ECD-029D-1BEB-3A57-8B134970637B
31-33	100	2006	25770	27916	1343241	321	1672	0100000US	37731738-1708-0D99-8DBE-2D36139838B3
324121	110	2006	16539	17801	941338	198	1057	0100000US	88505096-8A37-920A-A2A9-2CDC1431A0DF
31-33	150	2006	52506	61232	4867830	415	3246	0100000US	1D1C2FA0-40C6-203C-49EA-A6C62D67035B
311520	1	2007	269146	313934	13337202	21767	24650	0100000US	DDC0EB8D-9803-0D97-7582-E0FF781F9FCA
31-33	10	2007	16960	17707	247881	17707	0	0100000US	00354D03-834C-52C8-443E-D2967E6CA09A
315220	20	2007	15807	16988	287248	0	3452	0100000US	780E5C4D-1BC9-8589-2B7D-942AE5A471CD
31-33	30	2007	12213	12934	256360	299	1955	0100000US	355E1D40-76FC-944B-3837-5E9F32361E03
31-33	40	2007	10923	11525	261200	287	1566	0100000US	4DE705F6-9253-3918-A590-E4D015593E2B
315240	50	2007	9770	10312	242315	265	1250	0100000US	F904F4EF-0A35-004C-8E6C-65A8098E1B3E
316998	60	2007	10116	10779	328554	238	1056	0100000US	DA28EC92-8934-257D-73E7-385C06A997DC
327320	70	2007	42577	46962	1531948	983	4140	0100000US	46C6F44E-318B-99A1-7EA5-8BBE96A2A42D
327320	80	2007	37709	40365	1442973	650	2911	0100000US	8956AA9B-4100-91D8-68B7-5557ECA246A8
31-33	90	2007	33192	36300	1535365	431	2323	0100000US	C12D28A9-3CEB-5483-6EA1-92BA4ECF8AEB
31-33	100	2007	26456	28672	1396952	298	1698	0100000US	92AAB9B1-2CA7-6CC2-4ED5-9D435A1D089B
326291	110	2007	20883	22585	1186373	226	1303	0100000US	B3B0C159-0BCA-3BEB-72FD-B960B2741A41
31-33	150	2007	50472	58805	4620033	383	2996	0100000US	B27108E6-8A67-9D81-40C8-B435F0065EE1
331420	1	2008	260613	304221	12920822	19123	24799	0100000US	4F7C150E-63A5-A60C-49A8-8ABF237B3EB5
31-33	10	2008	15032	15974	228276	15974	0	0100000US	C336C071-183B-23C8-2AC2-CA6BA5BA08C4
31-33	20	2008	13300	13950	225102	0	3557	0100000US	57F54683-1700-90D9-05B3-CBD452DD1C60
311211	30	2008	13537	14503	272236	231	2345	0100000US	3031D40E-9A82-2C0D-25BC-4E4300C66F0D
31-33	40	2008	10676	11296	239914	181	1547	0100000US	79C5F062-48C6-54D6-9529-28634B4B8837
31-33	50	2008	9593	10136	245180	201	1330	0100000US	64E971ED-0050-6E04-1102-F33FA48A5BE1
321920	60	2008	8664	9121	227434	139	1074	0100000US	00911A75-3B91-89B7-90DB-BFD174B24843
31-33	70	2008	39777	44016	1447782	729	4142	0100000US	C9383D23-9CBC-8505-4B20-443BA10E7BFF
324121	80	2008	36794	39478	1378159	532	3026	0100000US	343683A4-8296-82EE-1D38-F555E31B9C95
31-33	90	2008	31823	34577	1466204	356	2153	0100000US	906053DC-0B35-1E61-2E9C-22EBAB9127F0
311520	100	2008	26920	29260	1388654	250	1627	0100000US	D71BB313-0BCB-A590-7844-6FECE0B62641
31-33	110	2008	23675	25766	1371314	218	1383	0100000US	09EA8A96-331B-5945-A112-87DA87CC02C0
315220	150	2008	48183	56144	4430567	312	2615	0100000US	9EC1DCA3-4522-2D4A-7227-CB2A5FB12CB9
31-33	1	2009	250392	292784	11559307	16499	28185	0100000US	830BD882-5F12-186E-86C0-505379FBA067
31-33	10	2009	12354	13197	192082	13197	0	0100000US	BDEBBDF4-45AF-9FAB-011D-7A691BF1A284
315240	20	2009	11701	12363	192299	0	3628	0100000US	164BD507-3C3E-3FF7-1F0D-DDC1A7204D28
316998	30	2009	11012	11584	189510	299	2574	0100000US	328646FC-8984-4B76-3FED-670ED76D9C2A
327320	40	2009	11739	12576	231844	266	2199	0100000US	D3164BC4-5009-65A0-1FC4-9DF9CAE82FB7
327320	50	2009	9476	10007	205308	211	1575	0100000US	A373037B-8ACC-14B5-691E-6AE0FD890418
31-33	60	2009	8631	9113	209957	177	1257	0100000US	B5A60881-8B2C-0509-484E-17C4A2B97EF7
31-33	70	2009	36732	40482	1202100	710	4513	0100000US	B21D174C-82A5-1304-3CA3-4A8CDBFA2094
326291	80	2009	35709	38534	1275319	527	3451	0100000US	3C6D1B85-3CEC-7C9D-1564-0B38324A0670
31-33	90	2009	30134	32424	1192394	344	2497	0100000US	1E0336D6-5362-0647-A062-975C0096A255
331420	100	2009	27488	30104	1328489	258	1987	0100000US	D1C72286-4D88-0DFE-9120-EA3CBFC214F3
31-33	110	2009	26358	28726	1395874	223	1749	0100000US	EF4B1FA3-042E-0D50-2EE6-FA00427E3462
31-33	150	2009	46089	53674	3944131	287	2755	0100000US	87C122E3-3805-553F-48A4-E60F90809CA5
311211	1	2010	241529	282700	10829797	16326	26369	0100000US	FA2A510C-3EF8-48C8-A3E3-6D82ED710942
31-33	10	2010	11285	12027	166685	12027	0	0100000US	78CE028E-0098-1EB1-0260-789E2A572858
31-33	20	2010	9712	10417	175235	0	2753	0100000US	010EE4F6-44AC-12F0-4A8A-F3A5279D9565
321920	30	2010	9989	10557	175977	323	2141	0100000US	3A415CDC-6BAD-53E1-1A8F-10C6A8530859
31-33	40	2010	9628	10136	170600	390	1855	0100000US	8C42CA34-A42B-4294-3CD9-CA67843F421F
324121	50	2010	10417	11164	208862	342	1774	0100000US	5FF8717D-0B9A-71FE-2481-1BA2D8927778
31-33	60	2010	8553	9040	184875	239	1267	0100000US	DB5BF474-794D-03AB-26E1-6DA40F8E59F5
311520	70	2010	35279	38690	1067192	873	4219	0100000US	B55AD6F3-A013-4196-900E-CE20C8C848AA
31-33	80	2010	33634	36529	1149702	700	3312	0100000US	1D766824-0BA5-94CB-51EF-DB21FD5970EF
315220	90	2010	28660	30715	1088330	467	2412	0100000US	40B94C1D-1B57-9C19-46A6-5AA0AD324FA5
31-33	100	2010	27798	30440	1294586	342	2032	0100000US	476628B3-511E-892A-4B8F-1AC73BBF8738
31-33	110	2010	28927	31701	1477830	314	1961	0100000US	7876E413-5BF1-2F24-444D-9AB305394E13
315240	150	2010	44089	51284	3669923	309	2643	0100000US	5590932C-70C9-A771-96AE-0403FAD27ED7
316998	1	2011	238562	279265	10926328	17950	21706	0100000US	F3C18E4D-9C34-362F-A3BA-231B62B62F70
327320	10	2011	12369	12895	153572	12895	0	0100000US	30C916CC-6496-4F31-20F9-3D5AEAF57712
327320	20	2011	9120	9755	158919	0	2314	0100000US	A6D52048-41DC-72EC-700F-7DE207DF3ADD
31-33	30	2011	8750	9382	175574	338	1443	0100000US	FC86E965-51D3-A09D-3B40-21B4B8F193A0
31-33	40	2011	9166	9677	170008	409	1354	0100000US	D1E99D18-111C-3230-3F83-3BB96B21246C
326291	50	2011	8819	9284	173797	371	1269	0100000US	484F0904-6B89-1CF3-8D3B-5802FF3D5C7E
31-33	60	2011	9675	10360	211493	355	1201	0100000US	8B77AF2A-90C7-53C6-4D96-BF2016C98308
331420	70	2011	34782	37970	1033885	1002	3619	0100000US	BD20428D-A623-6DCF-4F38-CD5CA6135A87
31-33	80	2011	31942	34981	1164429	806	2618	0100000US	20CC3689-7909-9029-59FD-E27E2C23973B
31-33	90	2011	28174	30168	1094721	545	1995	0100000US	60B13CF1-14FE-45A7-31CF-37A2336549AB
311211	100	2011	26685	29247	1263958	406	1729	0100000US	F2D304B8-7050-76E8-05BA-3883166D0F3A
31-33	110	2011	32885	36145	1708280	433	1939	0100000US	CA24FDD5-9FAC-081D-86FD-AA247DAE15C4
31-33	150	2011	42472	49401	3617692	390	2225	0100000US	1574EF66-A51C-93A7-8339-67F43BD575CE
321920	1	2012	239601	280127	11159235	18168	19303	0100000US	81A068B4-9C1D-8AEF-48CE-38E7878259EB
31-33	10	2012	13071	13466	152929	13466	0	0100000US	1BF7B6AE-8A6A-0237-19E9-A049158C469C
324121	20	2012	10184	10664	158294	0	2210	0100000US	2BB2112E-90D4-2042-24F5-E88FB5BE2BE9
31-33	30	2012	8173	8747	162447	279	1273	0100000US	0B7AA399-9129-774B-9127-9D5EE344149C
311520	40	2012	8036	8626	175850	294	1038	0100000US	FD4DE3DB-0991-9DF0-63E3-F28736D24493
